,Tweets,Sbjectivity_Scale,Polarity_Scale,Sentiment_Tags
1461,go 2 3 segment new york delay 2 suck bad maybe another line bus,0.5606060606060606,-0.28181818181818175,Negative
1462,really screw deal mechanical failure maui san francisco poor communication bad help get connection,0.44166666666666665,-0.30416666666666664,Negative
1463,like delay bag let happen much,0.2,0.2,Positive
1464,delay due customer service 20 people disservice provide 100 flightfail hour20delay,0.375,-0.125,Negative
1465,excellent reliable happycustomer,1.0,1.0,Positive
1466,united doesnt give 2 shit customer,0.8,-0.2,Negative
1467,funny none ur tweet back helpful want read ya change customer get better service,0.5,0.25,Positive
1468,travel melbourne australia bogota colombia tomorrow,0.0,0.0,Neutral
1469,hi relative flight book problem number my8yb4 name clarity jaramillo mejia thank,0.0,0.0,Neutral
1470,deliver thank make sure arrive doorstep,0.8888888888888888,0.5,Positive
1471,really need get act together really disappointed change flight delay flight etc,0.475,-0.275,Negative
1472,oma 180 mile destination spotty customer service get staff stressor come business,0.0,0.0,Neutral
1473,airline always tell u ca open cabin door close plane do 3 time tonight,0.5,0.0,Neutral
1474,look reason travel quote help t co gguig3t28z_,0.0,0.0,Neutral
1475,ca find late flight even flight airport would overnight flight,0.6,-0.3,Negative
1476,thanks vague can response address issue,0.35,-0.15,Negative
1477,thank,0.0,0.0,Neutral
1478,good enough u affect awful organization timing set back,0.525,-0.07500000000000001,Negative
1479,otis baggage claim bay 8 happy nearly piss,0.7,0.45,Positive
1480,time less important strandusindenver hourandtenminutedelay flightfail,0.5333333333333333,0.11666666666666668,Positive
1481,airline kid bagage lose morning ny washington still trace badservice,0.0,0.0,Neutral
1482,take hour half though,0.16666666666666666,-0.16666666666666666,Negative
1483,never hold plane roundelay multipledooropeningandclosing dangerofgettingsnowedin,0.0,0.0,Neutral
1484,get nothing dissapointment,0.0,0.0,Neutral
1485,fuck bag fuck fuck bag tell give number call human san68059m,0.475,-0.30000000000000004,Negative
1486,sincerely thank pilot flight 4461 braving snow get home amongst many cancel flightlations,0.5,0.5,Positive
1487,make gate 8 23 would let u help t co xatoxbnsfa,0.0,0.0,Neutral
1488,time give ok status switch delta terrible ca even describe,0.75,-0.25,Negative
1489,thanks lol ua6259 wait u per flightmare tail number ua5525,0.44999999999999996,0.5,Positive
1490,suck flight delay equipment probs miss connection 2 minute wo let u even though gate,0.0,0.0,Neutral
1491,1758 go 40 min wait plane vacate gate findanothergate,0.0,0.0,Neutral
1492,flight 2 2 30 delay far bac late flight crew literally wait dinner acc honest gate agent,0.8333333333333334,0.13333333333333333,Positive
1493,many people ua6318 go miss connection due long wait time tarmac seriously u ca find empty gate,0.4883333333333333,-0.02166666666666666,Negative
1494,try solve problem make charge check luggage force check gate brilliant,1.0,0.9,Positive
1495,i ve wait 45 min gate yet many free excellence operational efficiency show,0.65,0.45,Positive
1496,delay due customer service huh help t co xltv5z6st1,0.375,-0.125,Negative
1497,poor customer service checkin kansa ki,0.6,-0.4,Negative
1498,except delayed flight anyway,0.0,0.0,Neutral
1499,maybe find different gate ua1758,0.6,0.0,Neutral
1500,sent message irresponsible suitcase find truly worst service ever fed disastrous,0.9,-0.85,Negative
1501,land den time stuck wait gate 30 min maybe update would good idea capt,0.6000000000000001,0.7,Positive
1502,want point one united crew sympathetic question unanswered mileageplus start look like joke,0.6,0.2,Positive
1503,get explanation ua978 paulo houston delay hearing crew cancel flightlations,0.0,0.0,Neutral
1504,flight 1180 ear mo cancel lighted tomorrow rebook ask relative,0.0,0.0,Neutral
1505,tell jet airways award availability,0.0,0.0,Neutral
1506,understand intent inconvenience catch cab back airport show wet clothes option,0.2,-0.05,Negative
1507,chance flight ear pit cancel light tomorrow,0.7,0.4,Positive
1508,bath read promo book flight silver status would extend dont flier send didnt think id need,0.0,0.0,Neutral
1509,wife land ago luggage tell would deliver hotel 10pm luggage ua484,0.0,0.0,Neutral
1510,flight 11 30 tomorrow,0.0,0.0,Neutral
1511,sure people row 7 paid premium seat ca use overhead space help t co i9s86kihge,0.8888888888888888,0.5,Positive
1512,cheap could afford run ac ua1510 take pressure cooker new level cheap worstairline,0.6181818181818182,0.31212121212121213,Positive
1513,sunday husband travel chicago stuck tarmac amp miss connect flight always,0.0,0.0,Neutral
1514,well tell customer service du airport horrific exception o hare chicago,1.0,-1.0,Negative
1515,sit ual 683 comedy error ual incompetent,0.3666666666666667,-0.35,Negative
1516,ua3785 tonight tell delay due late flight crew idea crew coming staff unhelpful idea,0.4875,-0.2125,Negative
1517,take look status 683 sit ord ai cool yo,0.65,0.35,Positive
1518,bummer thank quick response,0.5,0.3333333333333333,Positive
1519,time take wet clothes suit back airport go pay another cab,0.2,-0.05,Negative
1520,realize bag content wet get hotel send suit shirt dry clean mug start tomorrow,0.5666666666666668,0.06666666666666668,Positive
1521,load plane ord know pilot 2 late flight discover plane need fuel wif united incompetent,0.48333333333333334,-0.32499999999999996,Negative
1522,resolve im sick tire wait want refund i d like speak someone,0.8571428571428571,-0.7142857142857143,Negative
1523,really glad wait phone hour send voicemail customer service suck nothing,1.0,0.5,Positive
1524,cause riot airplane never see anything like,0.0,0.0,Neutral
1525,instead send inaccurate email delay every 5 min say get get,0.0,0.0,Neutral
1526,glad i ve wait 1 hour 15 minute ive transfer 3 time without resolve anything worst service ever,1.0,-0.25,Negative
1527,still need help hang twice customer service rep say way help gate rep phone rep,0.0,0.0,Neutral
1528,let u know advance reboot yes thanks attentiveness,0.2,0.2,Positive
1529,lol little late flight,0.6,0.10416666666666669,Positive
1530,yes bag come 1 arrived baggage claim awful experience ground bum,1.0,-1.0,Negative
1531,fernheinig18 delay due make back gate multiple time maybe take accountability,0.125,-0.041666666666666664,Negative
1532,give leg room 4 people row fill bin plus start charge help t co 2ny5tuxfqf,0.0,0.0,Neutral
1533,please tell cut flight 4232 need gate wait 15 min,0.0,0.0,Neutral
1534,load u fly sardine know pilot 2 hour late flight incompetent beyond belief,0.6222222222222222,0.05000000000000001,Positive
1535,book ewr fll first two 3 8 let see compare garbage americana first class become,0.3333333333333333,0.25,Positive
1536,seat god awful,1.0,-1.0,Negative
1537,good try southwestair get safer sooner,0.6000000000000001,0.7,Positive
1538,want compliment ur phone agent jeanette relight book problem du sea thru connect flight thru ear cancel light,0.7,0.4,Positive
1539,3 hour 45 min delay far would love round 4 hour go bed,0.6666666666666666,0.13333333333333333,Positive
1540,educate boho 501 3 wall volunteer staff help kid buy plane ticket ca help,0.0,0.0,Neutral
1541,need get albuquerque usa cell philippine provide educational help 800 kid help,0.25,0.25,Positive
1542,ua1118 direct work avoid future,0.2625,0.05,Positive
1543,truly drunk uncle board believe gate agent overhead full reserve aisle help t co cdzhtyd0ak,0.775,-0.07500000000000001,Negative
1544,sure,0.8888888888888888,0.5,Positive
1545,plane thoughtful enough ask get prob others also deserve,0.5,0.2,Positive
1546,option cos tonight look like ua5525 make time ua6259 reserve hotel room,0.0,0.0,Neutral
1547,appreciated case wait extra 55 minute lose mechanic fax log fax like,0.1,0.1,Positive
1548,delta come clutch finally take home ____,1.0,0.0,Neutral
1549,customer service suck hang wait hour talk 5 minute,0.0,0.0,Neutral
1550,message ca get united,0.0,0.0,Neutral
1551,strike board anyone something wrong plane common sense,0.7,-0.4,Negative
1552,thanks miserable trip giv feed 2 19 2 21,0.6,-0.4,Negative
1553,miss kim flight due ur cancel flightlation mike supervisor disgust day late flight apology upgrade offer lor ord,0.4875,-0.2125,Negative
1554,leave ipad mom iad flight 174 long hear back claim submit ty,0.2,-0.025,Negative
1555,social medium team point oscarnight,0.06666666666666667,0.03333333333333333,Positive
1556,always happy start life new wife 5 travel delay due maintenance would appear incompetence,0.6098484848484849,0.27045454545454545,Positive
1557,airline oscar carry abc direct fail ca watch oscar united,0.35,-0.2,Negative
1558,last time fly unitedairlines screw every trip stuck ord miss work,0.48333333333333334,0.4,Positive
1559,know buying seat first class request sit first class interesting,0.38888888888888884,0.3333333333333333,Positive
1560,understand intention pale comparison day lose wage wife delay,0.18,-0.21,Negative
1561,need help miss bag,0.0,0.0,Neutral
1562,give,0.0,0.0,Neutral
1563,get stand list ase ord poor person aspen ask standby twitter,0.6,-0.4,Negative
1564,change entire flight plan vacation alone day night early nowhere stay help,0.4625,0.05,Positive
1565,ua647 head back gate improper load ur pack u gill least take care load bag expect comp,0.2,-0.15,Negative
1566,worst airline sit plane houston bush airport hour half wait late flight passenger,0.5888888888888889,-0.48888888888888893,Negative
1567,might possibly worst service planet,1.0,-1.0,Negative
1568,deceptive marketing practice promise booked flight would retain status granting neverflyunited,0.0,0.0,Neutral
1569,hey many time change ua 1534 go tonight mia ear,0.5,0.5,Positive
1570,would send next flight hayden steamboat hen denver hop,0.0,0.0,Neutral
1571,pick bring shuttle go double check say still concourse,0.0,0.0,Neutral
1572,honestly could tell know originally go brought concourse,0.825,0.4875,Positive
1573,miss day vacation see husband delay stuff happen get wish handle well,0.0,0.0,Neutral
1574,ua1534 11 different departure time wif make mind,0.6,0.0,Neutral
1575,thanks make everyone wait dark hour newark try figure gate go incompetence,0.30000000000000004,0.02500000000000001,Positive
1576,thank follow,0.0,0.0,Neutral
1577,claudia ah terminal travel assistance set great service thank,0.75,0.8,Positive
1578,possible add know traveler number ticket flight booking problem,1.0,0.0,Neutral
1579,daughter book gold member mile get upgrade list flight tomorrow,0.0,0.0,Neutral
1580,award longer show available could possible become available,0.6,0.26666666666666666,Positive
1581,flight dew iad cancel light mechanical get rental car mdt my origin,0.7,0.4,Positive
1582,help get ah earlier tonight,0.5,0.0,Neutral
1583,point 5 6 flight past week last one really suck shit,0.32916666666666666,-0.0625,Negative
1584,thought american bad horrible service 2 30 min late flight excuse,0.46333333333333326,-0.41,Negative
1585,ua1565 ah delay like 1 5 hour crazy,0.9,-0.6,Negative
1586,know flight detail need explore option unable site wo let meseems ongoing,0.5,-0.5,Negative
1587,free wifi flight delay 20 min allow,0.8,0.4,Positive
1588,tell u wrong carousel number,0.9,-0.5,Negative
1589,thanks,0.2,0.2,Positive
1590,cdg las 42 hour luggage i ve wear clothes 42 hour thank flythefriendlyskies,0.0,0.0,Neutral
1591,airline joke friend trap houston since sat flight sight unitedworstever trappedhouston,0.0,0.0,Neutral
1592,hate passenger,0.9,-0.8,Negative
1593,plane sit hanger day numerous mechanical problem anyone actually maintenance,0.3,0.0,Neutral
1594,future delay cause 15 hour wait sleep night airport ensure seat choice replacement flight would good,0.36250000000000004,0.35,Positive
1595,flight delay keep change delay delay checkin time late flight help t co ntuix5dbyr,0.6,-0.3,Negative
1596,long day delay please get u dallas tonight finger cross winterstorm2015 whichisworsedenordfw,0.2,-0.025,Negative
1597,flight time change without official notification almost miss flight morning cool,0.65,0.35,Positive
1598,record denver concourse prior gettin shuttle want confirm location,0.0,0.0,Neutral
1599,lax sunrise ual212 lax jfk,0.0,0.0,Neutral
1600,would next flight hayden steamboat,0.0,0.0,Neutral
1601,need steamboat meeting take shuttle united customer service people say bag would,0.0,0.0,Neutral
1602,good word describe angry piss customer make,0.8,0.09999999999999998,Positive
1603,late flight 2014 2015 huge step towards decline service agent arrogant ever unitedairlines,0.75,0.050000000000000044,Positive
1604,denver baggage handler totally impress u today lung barely make run connect bag problem den,0.425,0.025,Positive
1605,flight 3870 newark stick runway miss connection sorry inconvenience,1.0,-0.5,Negative
1606,false,0.6,-0.4000000000000001,Negative
1607,sit runway newark wo let plane gate connection board 1 minute united hat u,0.0,0.0,Neutral
1608,thanks first time united lounge felt welcome,0.4777777777777778,0.4166666666666667,Positive
1609,ana ticket holder get use lounge u unite book u grumpykim,0.0,0.0,Neutral
1610,good evening ua assist issue via,0.6000000000000001,0.7,Positive
1611,never flight delay hour due unbalanced load delay flylaxairport great job idiot,0.6416666666666667,-0.041666666666666664,Negative
1612,100 failure 2015 unitedairlines,0.3,-0.3166666666666667,Negative
1613,cancelled flight flight anytime keep night help t co avrtowtyzk,0.0,0.0,Neutral
1614,guy suck 2 1 2 delay get er even curtesy let know unitedairlines,0.0,0.0,Neutral
1615,unfortunately bad experience fly saturday impolite crew bad delay,0.7444444444444445,-0.19999999999999987,Negative
1616,seriously 45 min plane bum 30 min baggage still bag worstairlineever,0.6666666666666666,-0.3333333333333333,Negative
1617,thanks update hour delay exact second get atl ______,0.15,0.15,Positive
1618,nippon book united replace one miss,0.0,0.0,Neutral
1619,subtlety gate change kid,0.0,0.0,Neutral
1620,good yr friendly sky relationship day agent tell canadian thus good enough military reboard,0.4600000000000001,0.33499999999999996,Positive
1621,yes try upgrade seat available spot,0.4,0.4,Positive
1622,rikrik__ make come help anything jp_ inconvience,0.0,0.0,Neutral
1623,rikrik__ make come help anything jp_ free ticket convince,0.8,0.4,Positive
1624,rikrik__ make come help anything jp_ service great,0.75,0.8,Positive
1625,think fly help,0.9,0.8,Positive
1626,resolve hour work ground amp somehow system reset takeoff appreciate quick response service,0.5,0.3333333333333333,Positive
1627,always fucken nightmare airline fail lazy alwayslate flight worstairlineever,0.6499999999999999,-0.375,Negative
1628,tell check soon allow seat available plane except middle,0.2,0.2,Positive
1629,everytime fly ur airline hate even thanks terrible service flight 1071,0.75,-0.2,Negative
1630,really bump gold status ask pay keep get fewer mile worth,0.15000000000000002,0.25,Positive
1631,always surprise awfulness airline guy suck worst,1.0,-1.0,Negative
1632,would get early enough green tag go otis would still sit ord,0.3666666666666667,-0.03333333333333333,Negative
1633,add earlier tweet daughter ith day present thank hard work make happen,0.34722222222222215,-0.09722222222222222,Negative
1634,guy name otis ord know customerservice able get bag upgraded sure,0.7569444444444444,0.5,Positive
1635,linstock tweet bot obviously get sarcasm make computer like real people,0.4,0.1,Positive
1636,wonderful job today get wife daughter ugh orlando flight delay luggage,1.0,1.0,Positive
1637,customer service,0.0,0.0,Neutral
1638,overflight book problem plane depart delay return quick fix amp break attitudy customer service worstairline,0.5,0.3333333333333333,Positive
1639,jeffsmisek robertfor39 fioretti2ndward garcia4chicago faa invest near miss o hare runway last help t co jvj73zza4a,0.23333333333333334,0.05,Positive
1640,pay cab back airport show baggage dept wet shirt suit viable option time happen,0.2,-0.05,Negative
1641,say year lose customer,0.0,0.0,Neutral
1642,ua elite gold ua chase pres plus credit card many em need get platinum elite,0.5,0.5,Positive
1643,lack customer eccentricity u astound,0.0,0.0,Neutral
1644,help t co uygew2nosr,0.0,0.0,Neutral
1645,would nice staralliance partner ticket provide full pum credit obvious purchase lose 1 200 mile,0.6833333333333332,0.31666666666666665,Positive
1646,nope even well 4 seat due amp first raise hand get move fast enough,0.4520833333333333,0.08125,Positive
1647,maintenance issue flight 5639 issue passenger miss connection need get,0.0,0.0,Neutral
1648,look beauty dc 10 united airline hope like beauty help t co ns1acfqcdq,0.0,0.0,Neutral
1649,seriously slow wifi flight speed go change worse price go,0.5,-0.35000000000000003,Negative
1650,united 5 hour 3 gate 3 plane late flight still update explanation apology worstairlineever unitedairlines,0.6,-0.3,Negative
1651,gate attendant snobby remark customer service like play poker sister kid,0.4,0.2,Positive
1652,poor cabin luggage service ua1266 bos force check even empty space bag overhead,0.55,-0.25,Negative
1653,click link want flight info book flight yet read waive fee military true,0.375,0.12499999999999999,Positive
1654,still hear anything anyone unite erieairport,0.0,0.0,Neutral
1655,every time search flight site log give error message book different airline cancel flight card,0.6,0.0,Neutral
1656,last seg flight denver den hayden steamboat hen get cancel light need help find luggage,0.3833333333333333,0.2,Positive
1657,8 hour late flight sit another plane wait leave think credit order terrible service,0.8,-0.65,Negative
1658,let know week next another coast coast,0.0,0.0,Neutral
1659,wait 40 min bag 45 min flight nomorecheckedbags,0.0,0.0,Neutral
1660,let also plus inflight live ua469 denser watch oscar,0.5,0.13636363636363635,Positive
1661,cancel light 1 arrival tonight amp est departure flight mon feb hard check airline flight status,0.6208333333333333,0.05416666666666667,Positive
1662,lovely part long day attendant ua5168 ua795 beyond exceptional today givethoseladiesraise,0.6375,0.32916666666666666,Positive
1663,4 open seat est class ua 2065 way honor upgrade policy freq flyer andlor honor employee upgrade,0.5,0.0,Neutral
1664,trust enough put coat check bag,0.5,0.0,Neutral
1665,yes amp unsure would come this never happen airline first time unite disappointed,0.5416666666666666,-0.25,Negative
1666,course interest united seem good sense happen flight,0.6000000000000001,0.7,Positive
1667,push five hour time worth nothing relight booking problem option unfortunately,0.55,-0.1,Negative
1668,finally make rep solve problem,1.0,0.0,Neutral
1669,guy complete as,0.4,0.1,Positive
1670,thanks gate agent extraordinaire sea fong help get rebooked boise hopefully home ny sometime tonight,0.2,0.2,Positive
1671,agent work slowly rebook people ua1481 wasted entire day set,0.3416666666666666,-0.16666666666666666,Negative
1672,thank y all amazing airline know treat customer guy rock,0.9,0.6000000000000001,Positive
1673,friend felt ase denver cancel light tomorrow help rebook,0.7,0.4,Positive
1674,name,0.0,0.0,Neutral
1675,worst fly experience ever try blame atc watch load bag min board min late flight,0.8333333333333334,-0.16666666666666666,Negative
1676,use still let listen flight radio often interesting tcmparty check 31daysofoscar,0.5,0.5,Positive
1677,go customer service kiosk able help still thank follow,0.625,0.5,Positive
1678,read day travel change policy,0.0,0.0,Neutral
1679,b737 800w literally smallest seat ever dad get stuck tiny bathroom ad well dissapointed premiere,0.5,0.0,Neutral
1680,get zero voucher hotel cab expect serious mileage credit,0.6666666666666666,-0.3333333333333333,Negative
1681,nope set checking,0.0,0.0,Neutral
1682,name,0.0,0.0,Neutral
1683,flight already cancel light morning snow storm denver wait pilot get,0.7,0.4,Positive
1684,still suck understand two cust service agent long line houston international gate unitedsucks,0.2,-0.025,Negative
1685,frustrate fly experience one continuous dunno time leave today dunno code,0.9,0.8,Positive
1686,2 20 denver ap gate destination santa fe agent ashley amaze job face angry traveler kudos,1.0,-0.5,Negative
1687,united flight ever time americanisbetter,0.0,0.0,Neutral
1688,i d rather spend two day back seat volkswagen two hour plane disgruntle whatacluster,0.0,0.0,Neutral
1689,flight suppose depart boston 4 36 depart 6 30 due issue find pilot thanks lot,0.2875,0.037500000000000006,Positive
1690,suppose customer enjoy scream toddler problem someone complains,0.5,0.4,Positive
1691,could give free flight life i d still choose purchase ticket competitor,0.8,0.4,Positive
1692,first time fly united horrible thought would give second chance third disgruntle,0.44666666666666666,0.010000000000000009,Positive
1693,flight san frantic jak evacuate,0.0,0.0,Neutral
1694,4994 jackson wyoming delay pilot full toilet deplane nary mechanical fail cancel lighted flight pending,0.2833333333333333,-0.061111111111111116,Negative
1695,far worst airline i ve ever misfortune fly 44 country i ve flown outrageous,0.975,-0.275,Negative
1696,want bag flight 1142,0.0,0.0,Neutral
1697,thanks cause u miss connection hour delay flydeltanexttime,0.2,0.2,Positive
1698,see talk military baggage fee please guide thanks,0.15000000000000002,0.05,Positive
1699,hope lose next govt contract,0.0,0.0,Neutral
1700,lose bag flight chi eri land 1 5 ago yet still zero update unitedairlinessux,0.0,0.0,Neutral
1701,send confirmation number get home safe sound pay expensive service,0.5333333333333333,0.13333333333333333,Positive
1702,bag state travel airport fly look like never show,0.9,0.8,Positive
1703,ridiculous refund whenever get final destination,1.0,-0.16666666666666666,Negative
1704,stay oh travel an sleep airport floor,0.0,0.0,Neutral
1705,seriously ua 806 delay copilot 1 5 hour fly raleigh disappointing,0.7555555555555555,-0.04444444444444442,Negative
1706,seriously complete,0.4,0.1,Positive
1707,i ve wait hour luggage give,0.0,0.0,Neutral
1708,costumer service denver airport ridiculous bad,0.8333333333333333,-0.5166666666666666,Negative
1709,lied face gate upgrade thanks badservice unitedsucks,0.2,0.2,Positive
1710,proof situation due company mistake,0.375,-0.125,Negative
1711,ouch fair,0.9,0.7,Positive
1712,synonymous rude cheap really know value customer,0.49999999999999994,0.10000000000000002,Positive
1713,go back home use company available unfair stay 24 traveling,0.4666666666666666,-0.033333333333333326,Negative
1714,miss oscar never fly united,0.9,-0.4,Negative
1715,stinkiest airline nobody model cheap bastard stingy,0.7,0.4,Positive
1716,flight delay every time maintenance issue,0.0,0.0,Neutral
1717,fine automatically change connecting flight would miss work,0.5,0.4166666666666667,Positive
1718,yes ride home would perfect fete one would assume possible charge 1600 domestic flight deplane,0.7000000000000001,0.3333333333333333,Positive
1719,call tomorrow,0.0,0.0,Neutral
1720,deny upgrade catering issue poorservice,0.0,0.0,Neutral
1721,barrel sky 600mph 75 ton piece metal operate company ca get tiny ti work,0.5,0.0,Neutral
1722,heard voucher mile credit cancel fight international flight yesterday get email,0.0,0.0,Neutral
1723,maybe play video flight outfit wifi flight wifi work ___,0.0,0.0,Neutral
1724,line baggage system complete rubbish bag miss 2 day meaningful information,0.45,0.3,Positive
1725,still flat tire policy shuttle break way ord probably miss 425pm cle help please,0.125,-0.025,Negative
1726,thanks able app still customer service see xyz,0.4125,0.35,Positive
1727,response finally get 45 min wait talk someone,1.0,0.0,Neutral
1728,unhelpful help t co vbfieo2qjc,0.0,0.0,Neutral
1729,would take 500 voucher offer discounting seat plane mean would fly,0.79375,0.24375000000000002,Positive
1730,3 6 first seat open ua5097 upgrade process gate agent xyz say busy cool help t co 6kpyhcka9l,0.4458333333333333,0.175,Positive
1731,raja fly la vegas chicago flight late flight announcement make,0.75,0.25,Positive
1732,believe cancel light yesterday guess go back notification unite cancelled flightlation,0.35,0.2,Positive
1733,case read ua230 right ad many oversized carryon take much room enforce rule,0.41190476190476183,0.32857142857142857,Positive
1734,airline pay extra get better seat time board overbooked flight overhead space,0.3,0.25,Positive
1735,okay request follow,0.5,0.5,Positive
1736,i d conf mqxc64 amp mpwnc2 help appreciate,0.0,0.0,Neutral
1737,make sure take care lsusoftball team amp lsuquinlanduhon team 16 0,0.8888888888888888,0.5,Positive
1738,delay 7 flight 5721 pity finally board plane sit half hour amp crew limit amp deplane unacceptable,0.45555555555555555,-0.08888888888888889,Negative
1739,stuck xyz staff take break happy ok,0.75,0.65,Positive
1740,personal device entertainment system great app crash every 10 15 min glad free,0.7124999999999999,0.42500000000000004,Positive
1741,plus stop sending text every mins say flight delay another 15mins it usually defend u lame,0.5,-0.375,Negative
1742,agent use bathroom board toilet onboard full oh expect strongly worded email unite,0.42777777777777776,0.25,Positive
1743,hire extra customer service reps 50 minute wait time ask one question would rather fly another airline thanks,0.39999999999999997,0.3333333333333333,Positive
1744,united flight ua3774 two delay cancel lighted explanation amp flight norfolk book renting car,0.0,0.0,Neutral
1745,try mileage program historically lifeline u world hungry traveler moderate mean,0.46249999999999997,-0.10416666666666667,Negative
1746,way help find flight la stick dia sit plane 2 wait hour update,0.0,0.0,Neutral
1747,50 minute wait time help cancel lighted flight help guy,0.0,0.0,Neutral
1748,rebooked take bus portland maine boston tell united cover charge,0.0,0.0,Neutral
1749,sector whereby say 0 bag bag allowance international flight,0.0,0.0,Neutral
1750,well phl sfo flight yesterday major miss unfriendly premier cabin crew baggage cluster,0.5,0.0625,Positive
1751,baggage track system worthless tell nothing bag much le plan get,0.55,-0.30000000000000004,Negative
1752,offer reroute flight lax might geography class time,0.0,0.0,Neutral
1753,thank let downy luggage still denver pal neveragain flyingwithus disappointed lostacustomer,0.75,-0.75,Negative
1754,get delay flight ear xyz 15 30 customer service find airport,0.0,0.0,Neutral
1755,flight ua3774 two delay cancel lighted flight norfolk book renting car,0.0,0.0,Neutral
1756,thanks one pilot last two flight strand houston tonight airline absolute worst,0.5416666666666667,-0.15,Negative
1757,disgust disappointed united airline luggage policy attitude toward musician unacceptable,0.75,-0.75,Negative
1758,miss amaze u bank work conference ok,0.5,0.5,Positive
1759,frozen line flight continue due passenger comfort ok sit plane long flight vega would,0.425,0.10833333333333334,Positive
1760,last call customer service agent call back stuck hold air canada hope book flight,0.03333333333333333,0.0,Neutral
1761,leave bag houston last night freeze cold memphis idea see tomorrow,0.5333333333333333,-0.3,Negative
1762,fly southwestair never issue,0.9,0.8,Positive
1763,terrible customer service amp feel need notify customer flight delay,1.0,-1.0,Negative
1764,try fail still wifi ever last row middle fly every week thanks nothing,0.29333333333333333,0.1,Positive
1765,great flight pod smallest plane ever smoothest land ever,0.75,0.8,Positive
1766,try check tomorrow flight website keep time,0.0,0.0,Neutral
1767,yes computer would allow get san diego quick customer service help say ca rebook help t co kcvubuyexc,0.5,0.3333333333333333,Positive
1768,say weather delay ye morning weather affect airline ua6136 help t co 4jdvk8tcqx,0.0,0.0,Neutral
1769,bereavement discount airfare grandfather pass need attend funeral week,0.0,0.0,Neutral
1770,cancel light none passenger notify complete violation traveler right aerocivilcol,0.5452380952380952,0.2619047619047619,Positive
1771,thanks ruin vacation poorly maintain aircraft fly safely set ua1481 cancelled flightledflight,0.55,0.275,Positive
1772,fact receive boarding pas,0.0,0.0,Neutral
1773,lmuschel travel sep reservation number f3kxb8,0.0,0.0,Neutral
1774,something like hear hopefully staff resolve amp way asap ml_ 3 15 amp still resolve,0.0,0.0,Neutral
1775,must follow order send direct message mean,0.54375,-0.10625,Negative
1776,know confirmation number mean,0.6875,-0.3125,Negative
1777,wait 3494 ewr ord delay 47 min might miss 5491 ord ywg ctu room 5644 ord ywg case miss con,0.0,0.0,Neutral
1778,confirmation mean,0.6875,-0.3125,Negative
1779,well finally board hopefully take time quickly well hour delay,0.75,0.16666666666666666,Positive
1780,miss connection already miss next flight put go lax instead hawaii,0.0,0.0,Neutral
1781,reservation make last july want know repeat happen international itinerary,0.03333333333333333,0.0,Neutral
1782,line full worry customer guy desk say sorry take care problem late flight time,0.7166666666666667,-0.15,Negative
1783,must 100 people wait line customer service den deal flight cancel flirtation,0.0,0.0,Neutral
1784,american never bag apparently united never switch go back united baggage service,0.11666666666666665,0.016666666666666666,Positive
1785,unacceptable 403 90 min late flight miss screw flight tucson leave even land,0.6,-0.3,Negative
1786,cme gate staff disaster 3345 overbooked volunteer board 20 min late flight try figure issue bringbackrealstaff,0.6,-0.3,Negative
1787,wait half hour check bag ear amp priority disappoint usually guy good,0.33888888888888885,0.09444444444444444,Positive
1788,earnings low checkin people also tarmac load bag jan,0.3,0.0,Neutral
1789,thank dishonor upgrade put seat want even notify great ok service,0.625,0.65,Positive
1790,guy gay,0.5833333333333334,0.4166666666666667,Positive
1791,email call past month flight change helpful wish would send cancel flightlation yesterday,0.25,-0.25,Negative
1792,change depart 1 45 2 00pm amp 1 40pm amp capt get plane find smoothie as,0.0,0.0,Neutral
1793,thanks much passport recover,0.2,0.2,Positive
1794,thanks nothing atlanta lounge ap say sure nothing terminal help t co tfjfmsha2k,0.5444444444444444,0.35,Positive
1795,thank,0.0,0.0,Neutral
1796,tick tock tick tock rapidly approach next dream departure 1 45pm next fantasy departure time,0.0,0.0,Neutral
1797,would make day could take flight airline without hiccup end train employee communicate,0.0,0.0,Neutral
1798,baby shit pant half way flight smell like shit go,0.5888888888888889,-0.18888888888888888,Negative
1799,cause miss flight tell already leave empathy gate staff crew apology really,0.2,0.2,Positive
1800,rescheduled return flight japan uh try call unitedairlines customerservice 45 min wait fun,0.2,0.3,Positive
1801,far worst airline ever ____,1.0,-0.45,Negative
1802,rebooked american unite say i d transfer bag,0.0,0.0,Neutral
1803,appalled lack communication awful journey 2 21 ear bos 4 delay need explain well,1.0,-0.9,Negative
1804,info assist flight home leave first flight even land,0.3333333333333333,0.25,Positive
1805,boston self service swipe yr board pas gate difficult tag bag easy improvetheprocess,0.9166666666666667,-0.033333333333333326,Negative
1806,name correct original confirmation spell wrong checkin reminder first name mi run together cause concern,0.6611111111111111,0.041666666666666664,Positive
1807,people would catch flight attendant help,0.4,0.2,Positive
1808,consistency denver agent say standby checked baggage cite faa website policy say otherwise time2switch,0.0,0.0,Neutral
1809,14 biz day 18 calendar respond inquiry unite hope standard universally adopt badcustomerservice,0.0,0.0,Neutral
1810,thanks occur guy 3 hour extra get bag due delay 7 hour fail,0.24375,-0.10625,Negative
1811,many delay today hop 12 26pm flight board soon unite premiere,0.5,0.5,Positive
1812,website fuck instead 416 flight yesterday 514 today thanks,0.4,-0.1,Negative
